experiment_id,exp_title,gene_mutation,gene_deletion,protein_depletion,stress_condition,time_series,chip_input,antibody_control,chip_target,mutation,deletion,depletion,stress,time_point,project_id,model_summary,model_annotation,warning,sample,perturbation,control
SRX7119841,H3K36me3_4h_in_r1,False,False,False,True,True,False,False,H3K36me3,,,,sporulation media,meiotic prophase (4h in SPO),PRJNA588479,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-sporulation media-stress_condition-meiotic_prophase_(4h_in_SPO),stress_condition,Input-sporulation media-stress_condition-meiotic_prophase_(4h_in_SPO)
SRX7119840,H3K36me3_4h_r1,False,False,False,True,True,False,False,H3K36me3,,,,sporulation media,meiotic prophase (4h in SPO),PRJNA588479,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-sporulation media-stress_condition-meiotic_prophase_(4h_in_SPO),stress_condition,Input-sporulation media-stress_condition-meiotic_prophase_(4h_in_SPO)
SRX7119837,H3K36me3_2h_in_r1,False,False,False,True,True,False,False,H3K36me3,,,,sporulation media,premeiotic (2h in SPO),PRJNA588479,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-sporulation media-stress_condition-premeiotic_(2h_in_SPO),stress_condition,Input-sporulation media-stress_condition-premeiotic_(2h_in_SPO)
SRX7119836,H3K36me3_2h_r1,False,False,False,True,True,False,False,H3K36me3,,,,sporulation media,SPO 2h,PRJNA588479,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-sporulation media-stress_condition-SPO_2h,stress_condition,None
SRX7119857,input_4h_r3,False,False,False,True,True,True,False,,,,,sporulation media,meiotic prophase (4h in SPO),PRJNA588479,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-sporulation media-stress_condition-meiotic_prophase_(4h_in_SPO),stress_condition,
SRX7119856,input_2h_r3,False,False,False,True,True,True,False,,,,,sporulation media,premeiotic (2h in SPO),PRJNA588479,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-sporulation media-stress_condition-premeiotic_(2h_in_SPO),stress_condition,
SRX7119851,input_4h_r2,False,False,False,True,True,True,False,,,,,sporulation media,SPO 4h,PRJNA588479,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-sporulation media-stress_condition-SPO_4h,stress_condition,
SRX7119850,input_2h_r2,False,False,False,True,True,True,False,,,,,sporulation media,premeiotic (2h in SPO),PRJNA588479,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-sporulation media-stress_condition-premeiotic_(2h_in_SPO),stress_condition,
SRX8641860,"H3K36me3 ChIP-seq, ChIP DNA: Spn1-AID + IAA 2",False,False,True,False,False,False,False,H3K36me3,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-Spn1-protein_depletion,protein_depletion,Input-Spn1-protein_depletion
SRX8641859,"H3K36me3 ChIP-seq, ChIP DNA: Spn1-AID + IAA 1",False,False,True,False,False,False,False,H3K36me3,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-Spn1-protein_depletion,protein_depletion,Input-Spn1-protein_depletion
SRX8641858,"H3K36me3 ChIP-seq, ChIP DNA: Spn1-AID + DMSO 2",False,False,False,False,False,False,False,H3K36me3,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-WT,none,Input-WT
SRX8641857,"H3K36me3 ChIP-seq, ChIP DNA: Spn1-AID + DMSO 1",False,False,False,False,False,False,False,H3K36me3,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-WT,none,Input-WT
SRX8641856,"H3K36me2 ChIP-seq, ChIP DNA: Spn1-AID + IAA 2",False,False,True,False,False,False,False,H3K36me2,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me2-Spn1-protein_depletion,protein_depletion,Input-Spn1-protein_depletion
SRX8641855,"H3K36me2 ChIP-seq, ChIP DNA: Spn1-AID + IAA 1",False,False,True,False,False,False,False,H3K36me2,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me2-Spn1-protein_depletion,protein_depletion,Input-Spn1-protein_depletion
SRX8641854,"H3K36me2 ChIP-seq, ChIP DNA: Spn1-AID + DMSO 2",False,False,False,False,False,False,False,H3K36me2,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me2-WT,none,Input-WT
SRX8641853,"H3K36me2 ChIP-seq, ChIP DNA: Spn1-AID + DMSO 1",False,False,False,False,False,False,False,H3K36me2,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me2-WT,none,Input-WT
SRX8641852,"H3K4me3 ChIP-seq, ChIP DNA: Spn1-AID + IAA 2",False,False,True,False,False,False,False,H3K4me3,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Spn1-protein_depletion,protein_depletion,Input-Spn1-protein_depletion
SRX8641851,"H3K4me3 ChIP-seq, ChIP DNA: Spn1-AID + IAA 1",False,False,True,False,False,False,False,H3K4me3,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Spn1-protein_depletion,protein_depletion,Input-Spn1-protein_depletion
SRX8641850,"H3K4me3 ChIP-seq, ChIP DNA: Spn1-AID + DMSO 2",False,False,False,False,False,False,False,H3K4me3,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT,none,Input-WT
SRX8641849,"H3K4me3 ChIP-seq, ChIP DNA: Spn1-AID + DMSO 1",False,False,False,False,False,False,False,H3K4me3,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT,none,Input-WT
SRX8641848,"histone H3 ChIP-seq, ChIP DNA: Spn1-AID + IAA 4",False,False,True,False,False,False,False,H3,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Spn1-protein_depletion,protein_depletion,Input-Spn1-protein_depletion
SRX8641847,"histone H3 ChIP-seq, ChIP DNA: Spn1-AID + IAA 3",False,False,True,False,False,False,False,H3,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Spn1-protein_depletion,protein_depletion,Input-Spn1-protein_depletion
SRX8641846,"histone H3 ChIP-seq, ChIP DNA: Spn1-AID + IAA 2",False,False,True,False,False,False,False,H3,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Spn1-protein_depletion,protein_depletion,Input-Spn1-protein_depletion
SRX8641845,"histone H3 ChIP-seq, ChIP DNA: Spn1-AID + IAA 1",False,False,True,False,False,False,False,H3,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Spn1-protein_depletion,protein_depletion,Input-Spn1-protein_depletion
SRX8641844,"histone H3 ChIP-seq, ChIP DNA: Spn1-AID + DMSO 4",False,False,False,False,False,False,False,H3,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT,none,Input-WT
SRX8641843,"histone H3 ChIP-seq, ChIP DNA: Spn1-AID + DMSO 3",False,False,False,False,False,False,False,H3,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT,none,Input-WT
SRX8641842,"histone H3 ChIP-seq, ChIP DNA: Spn1-AID + DMSO 2",False,False,False,False,False,False,False,H3,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT,none,Input-WT
SRX8641841,"histone H3 ChIP-seq, ChIP DNA: Spn1-AID + DMSO 1",False,False,False,False,False,False,False,H3,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT,none,Input-WT
SRX8641913,"Set2 ChIP-seq, input DNA: Spn1-AID + IAA 1",False,False,True,False,False,True,False,Set2,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Spn1-protein_depletion,protein_depletion,
SRX8641911,"Set2 ChIP-seq, input DNA: Spn1-AID + DMSO 2",False,False,False,False,False,True,False,Set2,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX8641909,"Set2 ChIP-seq, input DNA: Spn1-AID + DMSO 1",False,False,False,False,False,True,False,Set2,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX8641907,"Spt6 ChIP-seq, input DNA: Spn1-AID + IAA 2",False,False,True,False,False,True,False,Spt6,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Spn1-protein_depletion,protein_depletion,
SRX8641905,"Spt6 ChIP-seq, input DNA: Spn1-AID + IAA 1",False,False,True,False,False,True,False,Spt6,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Spn1-protein_depletion,protein_depletion,
SRX8641903,"Spt6 ChIP-seq, input DNA: Spn1-AID + DMSO 2",False,False,False,False,False,True,False,Spt6,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX8641901,"Spt6 ChIP-seq, input DNA: Spn1-AID + DMSO 1",False,False,False,False,False,True,False,Spt6,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX8641891,ChIP-seq input DNA: Spn1-AID + IAA 4,False,False,True,False,False,True,False,,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Spn1-protein_depletion,protein_depletion,
SRX8641890,ChIP-seq input DNA: Spn1-AID + IAA 3,False,False,True,False,False,True,False,,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Spn1-protein_depletion,protein_depletion,
SRX8641889,ChIP-seq input DNA: Spn1-AID + IAA 2,False,False,True,False,False,True,False,,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Spn1-protein_depletion,protein_depletion,
SRX8641888,ChIP-seq input DNA: Spn1-AID + IAA 1,False,False,True,False,False,True,False,,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Spn1-protein_depletion,protein_depletion,
SRX8641887,ChIP-seq input DNA: Spn1-AID + DMSO 4,False,False,False,False,False,True,False,,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX8641886,ChIP-seq input DNA: Spn1-AID + DMSO 3,False,False,False,False,False,True,False,,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX8641885,ChIP-seq input DNA: Spn1-AID + DMSO 2,False,False,False,False,False,True,False,,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX8641884,ChIP-seq input DNA: Spn1-AID + DMSO 1,False,False,False,False,False,True,False,,,,,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX8641840,"Set2 ChIP-seq, input DNA: Spn1-AID + IAA 2",False,False,True,False,False,True,False,Set2,,,Spn1,,,PRJNA643248,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Spn1-protein_depletion,protein_depletion,
SRX9381475,20min-H3K56ac-ChIP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K56ac,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-20min,none,Input-WT-20min
SRX9381474,20min-H3K56Ac-ChIPNChAP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K56ac,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-20min,none,Input-WT-20min
SRX9381473,20min-H3K4me3-ChIP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K4me3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT-20min,none,Input-WT-20min
SRX9381472,20min-H3K4me3-ChIPNChAP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K4me3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT-20min,none,Input-WT-20min
SRX9381471,20min-H3K36me3-ChIP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K36me3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-WT-20min,none,Input-WT-20min
SRX9381470,20min-H3K36me3-ChIPNChAP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3K36me3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-WT-20min,none,Input-WT-20min
SRX9381469,20min-H3-ChIP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT-20min,none,Input-WT-20min
SRX9381468,20min-H3-ChIPNChAP-WT-2readsFigS7GEO,False,False,False,False,True,False,False,H3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT-20min,none,Input-WT-20min
SRX9381455,H3K56acChIPNChAP_52percentunreplicatedreadsFigS4GEO,False,False,False,False,True,False,False,H3K56ac,,,,,early S-phase,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-early_S-phase,none,None
SRX9381454,H3K56acChIPNChAP_45percentunreplicatedreadsFigS4GEO,False,False,False,False,True,False,False,H3K56ac,,,,,early S-phase,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-early_S-phase,none,None
SRX9381453,H3K56acChIPNChAP_38percentunreplicatedreadsFigS4GEO,False,False,False,False,True,False,False,H3K56ac,,,,,early S-phase,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-early_S-phase,none,None
SRX9381452,H3K56acChIP_52percentunreplicatedreadsFigS4GEO,False,False,False,False,True,False,False,H3K56ac,,,,,early S-phase,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-early_S-phase,none,None
SRX9381451,H3K56acChIP_45percentunreplicatedreadsFigS4GEO,False,False,False,False,True,False,False,H3K56ac,,,,,early S-phase,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-early_S-phase,none,None
SRX9381450,H3K56acChIP_38percentunreplicatedreadsFigS4GEO,False,False,False,False,True,False,False,H3K56ac,,,,,early S-phase,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-early_S-phase,none,None
SRX9381445,25min-H3K56Ac-ChIPNChAP-MCM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K56ac,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381444,25min-H3K56Ac-ChIP-MCM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K56ac,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381443,25min-H3K4me3-ChIPNChAP-MCM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K4me3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381442,25min-H3K4me3-ChIP-MCM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K4me3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381441,25min-H3K36me3-ChIPNChAP-McM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K36me3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381440,25min-H3K36me3-ChIP-MCM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K36me3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381439,25min-H3-ChIPNChAP-MCM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381438,25min-H3-ChIP-McM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381433,20min-H3K56Ac-ChIPNChAP-McM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K56ac,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381432,20min-H3K56Ac-ChIP-McM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K56ac,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381431,20min-H3K4me3-ChIPNChAP-MCM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K4me3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381430,20min-H3K4me3-ChIP-MCM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K4me3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381429,20min-H3K36me3-ChIPNChAP-MCM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K36me3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381428,20min-H3K36me3-ChIP-McM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3K36me3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381427,20min-H3-ChIPNChAP-MCM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381426,20min-H3-ChIP-MCM23A-1readsFig6GEO,True,False,False,False,True,False,False,H3,Mcm2-3A,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Mcm2-3A-gene_mutation-20min,gene_mutation,Input-Mcm2-3A-gene_mutation-20min
SRX9381421,25min-H3K56-ChIP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K56ac,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-25min,none,Input-WT-25min
SRX9381420,25min-H3K56ac-ChIPNChAP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K56ac,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-25min,none,Input-WT-25min
SRX9381419,25min-H3K4me3-ChIP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K4me3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT-25min,none,Input-WT-25min
SRX9381418,25min-H3K36me3-ChIP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K36me3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-WT-25min,none,Input-WT-25min
SRX9381417,25min-H3K36me3-ChIPNChAP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K36me3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-WT-25min,none,Input-WT-25min
SRX9381416,25min-H3-ChIP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT-25min,none,Input-WT-25min
SRX9381415,25min-H3-ChIPNChAP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT-25min,none,Input-WT-25min
SRX9381414,25min-H3K4me3-CHIP-NChAP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K4me3,,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT-25min,none,Input-WT-25min
SRX9381409,20min-H3K56ac-ChIP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K56ac,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-20min,none,Input-WT-20min
SRX9381408,20min-H3K56ac-CHIP-NChAP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K56ac,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-20min,none,Input-WT-20min
SRX9381407,20min-H3K4me3-ChIP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K4me3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT-20min,none,Input-WT-20min
SRX9381406,20min-H3K4me3-ChIPNChAP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K4me3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT-20min,none,Input-WT-20min
SRX9381405,20min-H3K36me3-ChIP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K36me3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-WT-20min,none,Input-WT-20min
SRX9381404,20min-H3K36me3-CHIP-NChAP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3K36me3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-WT-20min,none,Input-WT-20min
SRX9381403,20min-H3-ChIP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT-20min,none,Input-WT-20min
SRX9381402,20min-H3-CHIP-NChAP-WT-1readsFig5GEO,False,False,False,False,True,False,False,H3,,,,,20min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT-20min,none,Input-WT-20min
SRX9381392,mid-Sphase_H3K56ac_ChIPreadsFig3GEO,False,False,False,False,True,False,False,H3K56ac,,,,,mid S-phase,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-mid_S-phase,none,Input-WT-mid_S-phase
SRX9381391,mid-Sphase_H3K56ac_ChIPNChAPreadsFig3GEO,False,False,False,False,True,False,False,H3K56ac,,,,,mid S-phase,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-mid_S-phase,none,Input-WT-mid_S-phase
SRX9381389,Midlog_H3K56ac_ChIPreadsFig3GEO,False,False,False,False,True,False,False,H3K56ac,,,,,mid-log,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-mid-log,none,Input-WT-mid-log
SRX9381387,G1_H3K56ac_ChIPreadsFig3GEO,False,False,False,True,True,False,False,H3K56ac,,,,G1 arrest,G1,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-G1 arrest-stress_condition-G1,stress_condition,Input-G1 arrest-stress_condition-G1
SRX9381384,earlyS-phase-24min_H3K56ac_ChIPreadsFig3GEO,False,False,False,False,True,False,False,H3K56ac,,,,,24min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-24min,none,Input-WT-24min
SRX9381383,earlyS-phase-24min_H3K56ac_ChIPNChAPreadsFig3GEO,False,False,False,False,True,False,False,H3K56ac,,,,,24min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-WT-24min,none,Input-WT-24min
SRX9381309,25min-H3K56Ac-ChIPNChAP-Mcm23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K56ac,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381308,25min-H3K4me3-ChIPNChAP-Mcm23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K4me3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381307,25min-H3K36me3-ChIPNChAP-Mcm23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K36me3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K36me3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381306,25min-H3ChIPNChAP-Mcm23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381304,25min-ChIP-H3-Mcm23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381303,25min-ChIP-H3K56Ac-Mcm23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K56ac,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K56ac-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
SRX9381302,25min-ChIP-H3K4me3-Mcm23A-2readsFigS7BGEO,True,False,False,False,True,False,False,H3K4me3,Mcm2-3A,,,,25min,PRJNA672715,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Mcm2-3A-gene_mutation-25min,gene_mutation,Input-Mcm2-3A-gene_mutation-25min
